entry,patch,KillCredit1,KillCredit2,modelid_1,modelid_2,modelid_3,modelid_4,name,subname,gossip_menu_id,minlevel,maxlevel,minhealth,maxhealth,minmana,maxmana,armor,faction_A,faction_H,npcflag,speed_walk,speed_run,scale,rank,mindmg,maxdmg,dmgschool,attackpower,dmg_multiplier,baseattacktime,rangeattacktime,unit_class,unit_flags,dynamicflags,family,trainer_type,trainer_spell,trainer_class,trainer_race,minrangedmg,maxrangedmg,rangedattackpower,type,type_flags,lootid,pickpocketloot,skinloot,resistance1,resistance2,resistance3,resistance4,resistance5,resistance6,spell1,spell2,spell3,spell4,PetSpellDataId,mingold,maxgold,AIName,MovementType,InhabitType,Civilian,RacialLeader,RegenHealth,equipment_id,trainer_id,vendor_id,MechanicImmuneMask,SchoolImmuneMask,flags_extra,ScriptName
15788,0,0,0,15753,0,0,0,Undead Female Winter Reveler,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15789,0,0,0,15754,0,0,0,Tauren Female Winter Reveler,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15790,0,0,0,15755,0,0,0,Undead Male Winter Reveler,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15791,0,0,0,15756,0,0,0,Orc Male Winter Reveler,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15792,0,0,0,15757,0,0,0,Troll Male Winter Reveler,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15793,0,0,0,15759,0,0,0,Tauren Male Winter Reveler,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15794,0,0,0,15758,0,0,0,Night Elf Male Winter Reveler,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15795,0,0,0,15750,0,0,0,Goblin Male Winter Reveler,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15796,0,0,0,15760,0,0,0,Christmas Goraluk Anvilcrack,Blackhand Legion Armorsmith,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,2,2.0,2.0,0,44,7.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15800,0,0,0,11686,0,0,0,Exit Trigger,NULL,0,1,1,8,8,0,0,7,35,35,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15805,0,0,0,13069,0,0,0,Minor Resonating Crystal,NULL,0,1,1,8,8,0,0,7,35,35,0,1.0,1.14286,1.0,1,2.0,2.0,0,44,7.0,2000,2000,1,1,0,0,0,0,0,0,1.0,1.0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15809,0,0,0,15786,0,0,0,C'Thun Transformation Visual,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15743,0,0,0,15347,0,0,0,Colossal Anubisath Warbringer,,0,62,62,442554,442554,0,0,8200,370,370,0,1.24,1.24286,4.5,1,1509.0,1614.0,0,284,1.0,1500,1650,0,1,0,0,0,0,0,0,0.0,1.0,1650,10,8,15743,0,0,0,175,175,175,175,175,8255,16145,8078,0,0,205024,272524,,0,3,0,0,1,0,0,0,646660063,0,0,generic_spell_ai
15863,0,0,0,15840,15841,0,0,Darkspear Shaman,NULL,0,60,60,61050,61050,81960,81960,3750,35,35,0,1.0,1.14286,1.0,1,104.0,138.0,0,272,7.0,2000,2000,1,1,0,0,0,0,0,0,72.0,106.0,26,7,8,0,0,0,0,0,0,0,0,0,14900,15305,27621,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15878,0,0,0,11686,0,0,0,Warcaller Finster,NULL,0,1,1,8,8,0,0,7,35,35,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
15893,0,0,0,15294,0,0,0,Lunar Firework Credit Marker,NULL,0,60,60,4120,4120,0,0,3750,114,114,0,1.0,1.14286,1.0,0,104.0,138.0,0,272,1.0,2000,2000,1,33555200,0,0,0,0,0,0,72.0,106.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15894,0,0,0,15294,0,0,0,Lunar Cluster Credit Marker,NULL,0,60,60,4120,4120,0,0,3750,114,114,0,1.0,1.14286,1.0,0,104.0,138.0,0,272,1.0,2000,2000,1,33555200,0,0,0,0,0,0,72.0,106.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15901,0,0,0,15881,0,0,0,Vanquished Tentacle,NULL,0,1,1,8,8,2578,2578,7,35,35,0,1.0,1.14286,1.0,0,200.0,250.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15902,0,0,0,14501,0,0,0,Giant Spotlight,,0,1,1,5000,5000,0,0,0,35,35,0,1.0,1.14286,0.0,0,0.0,0.0,0,0,1.0,0,0,0,33554950,0,0,0,0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15917,0,0,0,15875,15877,0,0,Lunar Festival Reveler,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15922,0,0,0,11686,0,0,0,Viscidus Trigger,NULL,0,63,63,500000,500000,0,0,7,89,89,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,33554432,0,0,0,0,0,0,1.0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,1073741823,127,0,mob_viscidus_trigger
15933,0,0,0,11686,0,0,0,Poison Cloud,NULL,0,60,60,4120,4120,0,0,3750,14,14,0,1.0,1.14286,1.0,0,104.0,138.0,0,272,1.0,2000,2000,1,33554432,0,0,0,0,0,0,72.0,106.0,26,10,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,0,0,0,0,0,0,
15957,0,0,0,11686,0,0,0,Ouro Spawner,NULL,0,60,60,3052,3052,0,0,3750,16,16,0,1.0,1.42857,1.0,0,104.0,138.0,0,272,1.0,2000,2000,1,33587200,0,0,0,0,0,0,72.0,106.0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,npc_ouro_spawner
15972,0,0,0,10186,0,0,0,Alterac Valley Battlemaster,NULL,0,1,1,8,8,0,0,7,35,35,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
15973,0,0,0,7919,0,0,0,Naxxramas Template,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,1,2.0,2.0,0,44,7.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,16384,0,0,
16006,0,0,0,15294,0,0,0,InCombat Trigger,NULL,0,60,60,4120,4120,0,0,3750,14,14,0,1.0,1.14286,1.0,0,104.0,138.0,0,272,1.0,2000,2000,1,33554432,0,0,0,0,0,0,72.0,106.0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
16027,0,0,0,12349,0,0,0,Living Poison,NULL,0,81,81,117297,117297,0,0,10033,21,21,0,0.375,0.375,1.0,1,464.0,604.0,0,708,7.0,2500,2000,1,33554496,0,0,0,0,0,0,353.0,512.0,112,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,0,0,0,1015751186,0,2050,
16030,0,0,0,9904,9906,0,0,Maggot,,0,1,1,8,8,0,0,7,31,31,0,1.0,0.857143,0.2,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,npc_critter
16068,0,0,0,9906,9904,0,0,Larva,,0,1,1,8,8,0,0,7,31,31,0,1.0,0.857143,0.2,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,npc_critter
16075,0,0,0,15990,0,0,0,Kwee Q Peddlefeet,,0,1,1,5000,5000,0,0,0,35,35,0,1.2,1.14286,0.0,0,2.0,2.0,0,44,1.0,2000,2000,0,0,0,0,0,0,0,0,0.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
16082,0,0,0,11686,0,0,0,Naxxramas Trigger,NULL,0,80,80,17010,17010,0,0,9729,114,114,0,1.0,1.14286,1.0,0,422.0,586.0,0,642,1.0,2000,2000,1,33555200,0,0,0,0,0,0,345.0,509.0,103,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
16086,0,0,0,11686,0,0,0,Flower Shower,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
16092,0,0,0,11686,0,0,0,Silithis Teleporter,NULL,0,1,1,8,8,0,0,7,35,35,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
16110,0,0,0,16010,0,0,0,Annalise Lerent,NULL,0,1,1,8,8,0,0,7,35,35,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
16123,0,0,0,16023,0,0,0,Gremnik Rizzlesprang,NULL,0,1,1,8,8,0,0,7,35,35,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
16129,0,0,0,15294,0,0,0,Shadow Fissure,NULL,0,63,63,8,8,0,0,9729,21,21,0,1.0,1.14286,2.0,0,422.0,586.0,0,642,1.0,2000,2000,1,33554434,0,0,0,0,0,0,345.0,509.0,103,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,mob_shadow_fissure
16137,0,0,0,11686,0,0,0,Naxxramas Military Sub-Boss Trigger,NULL,0,80,80,17010,17010,0,0,9729,114,114,0,1.0,1.14286,1.0,0,422.0,586.0,0,642,1.0,2000,2000,1,33554432,0,0,0,0,0,0,345.0,509.0,103,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,spell_anchor
16166,0,0,0,11686,0,0,0,Theldren Kill Credit,NULL,0,1,1,100,100,0,0,7,35,35,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
16211,0,0,0,16074,0,0,0,Naxxramas Combat Dummy,NULL,0,1,1,42,42,0,0,7,21,21,0,1.0,1.14286,1.5,0,2.0,2.0,0,44,1.0,2000,2000,1,33554432,0,0,0,0,0,0,1.0,1.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,8405008,0,2,
16281,0,0,0,16105,0,0,0,Keeper of the Rolls,The Argent Dawn,0,60,60,8,8,0,0,7,814,814,2,1.1,1.14286,1.0,0,2.0,2.0,0,272,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
16306,0,0,0,11686,0,0,0,"Scourge Invasion Minion, spawner, Ghost/Ghoul",NULL,0,1,1,8,8,0,0,7,35,35,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,8388624,0,0,
16336,0,0,0,11686,0,0,0,"Scourge Invasion Minion, spawner, Ghost/Skeleton",NULL,0,1,1,300,300,0,0,7,35,35,0,1.125,1.14286,1.0,0,2.0,2.0,0,44,1.0,1400,1900,1,0,0,0,0,0,0,0,1.0,1.0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,1,0,0,0,646016863,0,0,
16338,0,0,0,11686,0,0,0,"Scourge Invasion Minion, spawner, Ghoul/Skeleton",NULL,0,1,1,300,300,0,0,7,35,35,0,1.125,1.14286,1.0,0,2.0,2.0,0,44,1.0,1400,1900,1,0,0,0,0,0,0,0,1.0,1.0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,1,0,0,0,646016863,0,0,
16356,0,0,0,11686,0,0,0,"Scourge Invasion Minion, finder",NULL,0,1,1,8,8,0,0,7,35,35,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
16369,0,0,0,16138,0,0,0,Polymorphed Chicken,NULL,0,1,1,8,8,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,npc_critter
16373,0,0,0,16143,0,0,0,Polymorphed Rat,NULL,0,1,1,8,8,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,npc_critter
16374,0,0,0,5990,0,0,0,Polymorphed Cockroach,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
16382,0,0,0,14701,0,0,0,Patchwork Terror,,0,63,63,70450,100920,0,0,3640,189,189,0,0.9,1.14,1.0,1,604.0,830.0,0,290,1.0,1400,1900,1,0,0,0,0,0,0,0,1.0,1.0,100,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,1,0,0,0,8388624,0,0,npc_pallid_horror
16386,0,0,0,16925,0,0,0,Necropolis Relay,NULL,0,1,1,300,300,0,0,7,35,35,0,1.125,1.14286,1.0,0,2.0,2.0,0,44,1.0,1400,1900,1,33554560,0,0,0,0,0,0,1.0,1.0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,4,0,0,1,0,0,0,0,0,0,npc_necropolis_relay
16398,0,0,0,16925,0,0,0,Necropolis Proxy,NULL,0,1,1,300,300,0,0,7,35,35,0,1.125,1.14286,1.0,0,2.0,2.0,0,44,1.0,1400,1900,1,33554560,0,0,0,0,0,0,1.0,1.0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,4,0,0,1,0,0,0,0,0,0,npc_necropolis_proxy
16400,0,0,0,11686,0,0,0,Toxic Tunnel,NULL,0,60,60,17010,17010,0,0,9729,114,114,0,1.0,1.14286,1.0,0,422.0,586.0,0,642,1.0,2000,2000,1,33554944,0,0,0,0,0,0,345.0,509.0,103,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,toxic_tunnel_ai
16401,0,0,0,11686,0,0,0,Necropolis,NULL,0,60,60,6900,6900,0,0,3750,35,35,0,1.125,1.14286,1.0,0,104.0,138.0,0,272,1.0,1400,1900,1,0,0,0,0,0,0,0,72.0,106.0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,1,0,0,0,0,0,0,
16419,0,0,0,14368,0,0,0,Ghost of Naxxramas,NULL,0,61,61,12600,12600,0,0,3200,21,21,0,0.5,0.5,1.0,1,1500.0,2200.0,0,320,1.0,2000,2000,1,33587264,0,0,0,0,0,0,345.0,509.0,103,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
16420,0,0,0,9510,0,0,0,Portal of Shadows,NULL,0,1,1,1,1,0,0,7,14,14,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,33555200,0,0,0,0,0,0,1.0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,0,0,0,0,0,0,
16421,0,0,0,11686,0,0,0,Necropolis health,NULL,0,1,1,8,8,0,0,7,35,35,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
16422,0,0,0,12074,0,0,0,Skeletal Soldier,NULL,0,6,7,120,137,0,0,230,1630,1630,0,1.0,1.14286,1.0,0,9.0,12.0,0,56,1.0,2000,2000,1,0,0,0,0,0,0,0,6.0,8.0,0,6,0,0,0,0,0,0,0,0,0,0,28265,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,8602131,0,0,
16423,0,0,0,16169,0,0,0,Spectral Apparition,,0,6,7,120,137,0,0,230,1630,1630,0,1.0,1.14286,1.0,0,9.0,12.0,0,56,1.0,2000,2000,1,0,0,0,0,0,0,0,6.0,8.0,0,6,0,0,0,0,0,0,0,0,0,0,28265,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,8413718,0,0,npc_spectral_apparition
16430,0,0,0,13069,0,0,0,Ashbringer Trigger,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
16437,0,0,0,16169,0,0,0,Spectral Spirit,,0,9,10,100,112,0,0,463,1630,1630,0,1.0,1.14286,1.0,0,13.0,17.0,0,62,1.0,2000,2000,1,0,0,0,0,0,0,0,9.0,13.0,0,6,0,16437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,8405008,0,0,npc_spectral_spirit
16438,0,0,0,12074,0,0,0,Skeletal Trooper,,0,9,10,166,186,178,191,463,1630,1630,0,1.125,1.14286,1.0,0,13.0,17.0,0,62,1.0,2000,2000,1,0,0,0,0,0,0,0,9.0,13.0,100,6,0,16438,0,0,0,0,0,0,0,0,589,28265,0,0,0,0,0,,1,3,0,0,1,0,0,0,8602131,0,0,npc_skeletal_trooper
16439,0,0,0,16179,0,0,0,Fairbanks Transformed,NULL,30101,1,1,5000,5000,0,0,7,35,35,1,1.2,1.14286,1.0,1,2.0,2.0,0,44,7.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,8388624,0,2,
16440,0,0,0,16180,0,0,0,Highlord Mograine Transform,The Ashbringer,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,1,2.0,2.0,0,44,7.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,617299803,0,1,
16508,0,0,0,2408,0,0,0,Argent Horse,,0,1,1,8,8,0,0,7,794,794,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
16509,0,0,0,8469,0,0,0,Argent Warhorse,NULL,0,60,60,3052,3052,0,0,3750,35,35,0,1.0,1.38571,1.0,0,104.0,138.0,0,272,1.0,2000,2000,1,0,0,0,0,0,0,0,72.0,106.0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
16510,0,0,0,14584,0,0,0,Argent Charger,NULL,0,1,1,5000,5000,0,0,7,814,814,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
16512,0,0,0,2346,0,0,0,Argent Deathsteed,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
16513,0,0,0,14554,0,0,0,Argent Deathcharger,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
16606,0,0,0,11686,0,0,0,Midsummer Bonfire Despawner,NULL,0,1,1,5000,5000,0,0,7,35,35,0,1.2,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
16701,0,0,0,16587,0,0,0,Spirit of Summer,NULL,0,1,1,8,8,0,0,7,4,4,0,1.0,1.14286,1.0,0,2.0,2.0,0,44,1.0,2000,2000,1,768,0,0,0,0,0,0,1.0,1.0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,1,0,0,0,0,0,2,
16775,0,0,0,16326,0,0,0,Spirit of Mograine,The Ashbringer,0,73,73,6920,6920,0,0,7618,20,20,0,1.0,1.14286,0.0,3,316.0,450.0,0,320,35.0,1333,1568,1,33554432,0,0,0,0,0,0,278.0,413.0,58,6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,617299803,0,0,boss_highlord_mograine
16776,0,0,0,16327,0,0,0,Spirit of Blaumeux,NULL,0,63,63,937,937,0,0,4641,20,20,0,1.0,1.14286,0.0,3,181.0,253.0,0,290,35.0,2000,2000,1,33554432,0,0,0,0,0,0,147.0,219.0,32,6,76,0,0,0,0,15,15,15,15,15,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,0,0,0,617299803,0,0,boss_lady_blaumeux
16777,0,0,0,16328,0,0,0,Spirit of Zeliek,NULL,0,63,63,937,937,0,0,4641,20,20,0,1.0,1.14286,0.0,3,181.0,253.0,0,290,35.0,2000,2000,1,33554432,0,0,0,0,0,0,147.0,219.0,32,6,76,0,0,0,0,15,15,15,15,15,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,0,0,0,617299803,0,0,boss_sir_zeliek
16778,0,0,0,16329,0,0,0,Spirit of Korth'azz,NULL,0,63,63,937,937,0,0,4641,20,20,0,1.0,1.14286,0.0,3,181.0,253.0,0,290,35.0,2000,2000,1,33554432,0,0,0,0,0,0,147.0,219.0,32,6,76,0,0,0,0,15,15,15,15,15,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,0,0,0,617299803,0,0,boss_thane_korthazz
